;id_reference;type_reference;designation;programme;code_filiere;coeff_avion;magasin;livrable;constituant;famille_code_filiere;norm_mat_inge;norm_mat_fab;indice_manufacturing;avion_impacte_pp;priorite_pp;indice_client_pp;classe_piece_ref_pp;procedes_speciaux_ind;cms_mat_pp;fournisseur_cmde;supplier_cmde;rang_appro;type_cycle;quantite_commande;cycle_negocie;quantite_receptionnee;etat_reference;etat_reference.1;supplier_achat;fournisseur_achat;indice_client.1;autonomie_matiere;autonomie_quincaillerie;quantite_FAI;type_cycle.1;cycle_fil_rouge_1ere_commande;cycle_fil_rouge_recommande;NRC_fil_rouge_total;RC_fil_rouge;cycle_standard_1ere_commande;cycle_standard_recommande;NRC_standard_total;RC_standard;devise;lag_time;date_reception_OMP_new;date_besoin_client_new;date_transmission_proc_new;date_emission_commande_new;date_livraison_contractuelle_new;date_livraison_previsionnelle_S_new;date_reception_effective_new;date_livraison_contractuelle_initiale_new;date_liberation_new;date_affectation_new
2334;27883;0;788;2;1;9.0;11;True;False;1;21;21;74;8;4;4;2.0;157;102;3;3;1;2;45;60.0;12;4;4;4;4;5;2;0;45.0;2;37.0;25.0;0.018475073;0.00058778;74.0;50.0;0.011096774;0.000352371;1;-13;262;211;290;203;289;325;348;268;338;270
2335;27883;0;788;2;1;9.0;11;True;False;1;21;21;74;8;4;4;2.0;157;102;3;3;2;2;33;60.0;33;4;4;4;4;5;2;0;45.0;2;50.0;30.0;0.018475073;0.00058778;100.0;60.0;0.012316716;0.000340641;1;-16;262;211;290;203;289;328;351;268;341;217
2336;27884;0;788;2;1;12.0;11;True;False;1;21;21;74;8;4;4;2.0;157;102;3;3;1;2;60;60.0;48;4;4;4;4;5;2;0;60.0;2;50.0;30.0;0.018475073;0.00058778;100.0;60.0;0.012316716;0.000340641;1;-16;262;211;290;203;292;320;343;268;341;217
2337;27884;0;788;2;1;12.0;11;True;False;1;21;21;74;8;4;4;2.0;157;102;3;3;2;2;12;60.0;12;4;4;4;4;5;2;0;60.0;2;50.0;30.0;0.018475073;0.00058778;100.0;60.0;0.012316716;0.000340641;1;-27;262;211;290;203;292;335;358;268;348;217
2338;27884;0;788;2;1;12.0;11;True;False;1;21;21;74;8;4;4;2.0;157;102;3;3;2;2;12;60.0;12;4;4;4;4;5;2;0;60.0;2;37.0;25.0;0.018475073;0.00058778;74.0;50.0;0.011096774;0.000352371;1;-27;262;211;290;203;292;335;358;268;348;270
2339;27885;0;788;2;1;30.0;11;True;False;1;21;21;74;8;4;4;2.0;157;102;3;3;2;2;138;60.0;138;4;4;4;4;5;2;0;150.0;2;37.0;25.0;0.018475073;0.00058778;74.0;50.0;0.011096774;0.000352371;1;-21;262;211;290;203;292;331;354;268;344;270
2340;27885;0;788;2;1;30.0;11;True;False;1;21;21;74;8;4;4;2.0;157;102;3;3;1;2;12;60.0;12;4;4;4;4;5;2;0;150.0;2;37.0;25.0;0.018475073;0.00058778;74.0;50.0;0.011096774;0.000352371;1;-16;262;211;290;203;292;328;351;268;341;270
2341;27885;0;788;2;1;30.0;11;True;False;1;21;21;74;8;4;4;2.0;157;102;3;3;2;2;138;60.0;138;4;4;4;4;5;2;0;150.0;2;50.0;30.0;0.018475073;0.00058778;100.0;60.0;0.012316716;0.000340641;1;-21;262;211;290;203;292;331;354;268;344;217
2342;27885;0;788;2;1;30.0;11;True;False;1;21;21;74;8;4;4;2.0;157;102;3;3;1;2;12;60.0;12;4;4;4;4;5;2;0;150.0;2;50.0;30.0;0.018475073;0.00058778;100.0;60.0;0.012316716;0.000340641;1;-16;262;211;290;203;292;328;351;268;341;217
2343;27886;0;430;2;1;1.0;11;True;False;1;21;21;32;8;3;4;2.0;157;103;3;3;1;2;5;60.0;5;4;4;4;4;5;2;0;5.0;2;50.0;30.0;0.018475073;0.00068739;100.0;60.0;0.011096774;0.000421114;1;-27;262;202;292;216;305;319;342;287;338;226
2344;27888;0;384;2;7;1.0;11;True;False;4;44;44;3;8;3;2;2.0;164;38;5;5;1;2;5;60.0;5;4;4;3;3;2;2;0;5.0;2;50.0;55.0;0.023107917;0.002086072;100.0;110.0;0.015559665;0.001547049;2;-24;262;191;279;198;295;312;335;266;325;212
2345;27891;0;393;2;7;1.0;11;True;False;4;47;47;3;8;3;2;2.0;164;38;5;5;1;2;5;60.0;5;4;4;3;3;2;2;0;5.0;2;50.0;55.0;0.030107865;0.0023792;100.0;110.0;0.022559612;0.001784051;2;-24;262;191;279;198;298;312;335;266;325;212
2346;27897;0;810;2;1;1.0;11;True;False;1;21;21;42;8;3;4;2.0;157;109;3;3;1;2;5;60.0;5;4;4;4;4;5;2;0;5.0;2;50.0;30.0;0.018475073;0.001039296;100.0;60.0;0.011096774;0.000602933;1;-13;262;218;292;216;305;325;348;287;345;226
2347;27950;0;1471;2;0;1.0;11;True;False;1;21;21;3;8;3;2;2.0;159;103;3;3;1;2;5;80.0;5;4;4;4;4;2;2;0;5.0;2;37.0;25.0;0.039648094;0.003078916;74.0;50.0;0.017853372;0.001367023;1;-34;262;211;410;191;279;340;363;270;354;254
2348;27950;0;1471;2;0;1.0;11;True;False;1;21;21;3;8;3;2;2.0;159;103;3;3;1;2;5;80.0;5;4;4;4;4;2;2;0;5.0;2;70.0;50.0;0.039648094;0.003078916;140.0;100.0;0.019824047;0.001390484;1;-34;262;211;410;191;279;340;363;270;354;205
2349;27951;0;1471;2;0;1.0;11;True;False;1;21;21;3;8;3;2;2.0;159;103;3;3;1;2;5;80.0;5;4;4;4;4;2;2;0;5.0;2;37.0;25.0;0.039648094;0.003078916;74.0;50.0;0.017853372;0.001367023;1;-85;262;211;410;191;329;359;382;270;391;254
2350;27951;0;1471;2;0;1.0;11;True;False;1;21;21;3;8;3;2;2.0;159;103;3;3;1;2;5;80.0;5;4;4;4;4;2;2;0;5.0;2;70.0;50.0;0.039648094;0.003078916;140.0;100.0;0.019824047;0.001390484;1;-85;262;211;410;191;329;359;382;270;391;205
2351;27952;0;1471;2;0;5.0;11;True;False;1;21;21;3;8;3;4;2.0;159;103;3;3;2;2;19;80.0;19;4;4;4;4;5;2;0;25.0;2;37.0;25.0;0.039648094;0.00225749;74.0;50.0;0.017853372;0.00100166;1;-28;262;215;287;200;292;340;363;284;354;254
2352;27952;0;1471;2;0;5.0;11;True;False;1;21;21;3;8;3;4;2.0;159;103;3;3;1;2;25;80.0;6;4;4;4;4;5;2;0;25.0;2;37.0;25.0;0.039648094;0.00225749;74.0;50.0;0.017853372;0.00100166;1;-7;262;215;287;200;292;312;335;284;338;254
2353;27952;0;1471;2;0;5.0;11;True;False;1;21;21;3;8;3;4;2.0;159;103;3;3;2;2;19;80.0;19;4;4;4;4;5;2;0;25.0;2;70.0;50.0;0.039648094;0.00225749;140.0;100.0;0.019824047;0.00102512;1;-28;262;215;287;200;292;340;363;284;354;213
2354;27952;0;1471;2;0;5.0;11;True;False;1;21;21;3;8;3;4;2.0;159;103;3;3;1;2;25;80.0;6;4;4;4;4;5;2;0;25.0;2;70.0;50.0;0.039648094;0.00225749;140.0;100.0;0.019824047;0.00102512;1;-7;262;215;287;200;292;312;335;284;338;213
2355;27953;0;785;2;12;1.0;11;True;False;4;21;21;3;8;4;2;2.0;164;113;10;10;1;2;5;45.0;5;4;4;11;11;2;2;0;5.0;2;25.0;20.0;0.004906364;0.003282131;50.0;40.0;0.003774126;0.001957413;2;-118;263;202;387;217;294;364;387;274;405;227
2356;28000;0;1471;2;0;1.0;1;True;False;1;21;21;32;8;3;4;2.0;0;103;3;3;1;2;5;80.0;5;4;4;4;4;5;2;0;5.0;2;70.0;50.0;0.039648094;0.00328934;140.0;100.0;0.019824047;0.001612035;1;51;264;245;287;200;292;317;340;284;331;213
2357;28001;0;1471;2;0;1.0;1;True;False;1;21;21;32;8;3;4;2.0;135;103;3;3;1;2;5;80.0;5;4;4;4;4;5;2;0;5.0;2;70.0;50.0;0.039648094;0.00328934;140.0;100.0;0.019824047;0.001612035;1;38;264;245;287;200;292;317;340;284;338;213
2358;28002;1;534;2;5;1.0;5;True;False;4;47;47;3;8;3;4;2.0;146;48;5;5;2;2;4;65.0;4;4;4;3;3;2;2;0;5.0;2;55.0;60.0;0.023107917;0.001877559;110.0;120.0;0.015559665;0.001408605;2;-119;264;194;410;195;362;385;407;266;398;209
2359;28002;1;534;2;5;1.0;5;True;False;4;47;47;3;8;3;4;2.0;146;48;5;5;1;2;5;65.0;1;4;4;3;3;2;2;0;5.0;2;55.0;60.0;0.023107917;0.001877559;110.0;120.0;0.015559665;0.001408605;2;-40;264;194;410;195;309;327;350;266;340;209
2360;28003;1;579;2;5;1.0;11;True;False;4;47;47;3;8;3;4;2.0;146;48;5;5;1;2;5;65.0;5;4;4;3;3;2;2;0;5.0;2;55.0;60.0;0.023107917;0.001877559;110.0;120.0;0.015559665;0.001408605;2;-38;264;194;410;195;303;325;348;266;338;209
2361;28005;1;1471;2;0;1.0;1;True;False;1;21;21;32;8;3;4;2.0;45;103;3;3;1;2;4;80.0;4;4;4;4;4;5;2;0;5.0;2;37.0;25.0;0.039648094;0.003289456;74.0;50.0;0.017853372;0.001585764;1;38;264;245;290;204;307;319;342;289;338;270
2362;28005;1;1471;2;0;1.0;1;True;False;1;21;21;32;8;3;4;2.0;45;103;3;3;1;2;4;80.0;4;4;4;4;4;5;2;0;5.0;2;70.0;50.0;0.039648094;0.00328934;140.0;100.0;0.019824047;0.001612035;1;38;264;245;290;204;307;319;342;289;338;215
2363;28006;1;1471;2;0;1.0;1;True;False;1;21;21;74;8;3;4;2.0;45;103;3;3;1;2;5;80.0;9;4;4;4;4;5;2;0;5.0;2;37.0;25.0;0.039648094;0.003289456;74.0;50.0;0.017853372;0.001585764;1;-4;264;245;290;204;307;355;378;289;369;270
2364;28009;0;25;2;15;1.0;11;True;False;4;47;47;3;8;3;2;2.0;143;37;5;5;1;2;5;60.0;5;4;4;3;3;2;2;0;5.0;2;50.0;55.0;0.029156785;0.001378424;100.0;110.0;0.021608533;0.001013387;2;-17;264;194;282;199;284;312;335;266;325;212
2365;28010;0;377;2;1;2.0;11;True;False;1;21;21;42;8;4;2;2.0;130;103;3;3;1;2;10;60.0;9;4;4;4;4;2;2;0;10.0;2;37.0;25.0;0.018475073;0.000687292;74.0;50.0;0.011096774;0.000421203;1;-47;264;194;282;193;292;323;346;263;345;270
2366;28010;0;377;2;1;2.0;11;True;False;1;21;21;42;8;4;2;2.0;130;103;3;3;2;2;1;60.0;1;4;4;4;4;2;2;0;10.0;2;50.0;30.0;0.018475073;0.000687292;100.0;60.0;0.012316716;0.000409473;1;-31;264;194;282;193;292;321;344;263;334;207
2367;28010;0;377;2;1;2.0;11;True;False;1;21;21;42;8;4;2;2.0;130;103;3;3;2;2;1;60.0;1;4;4;4;4;2;2;0;10.0;2;50.0;30.0;0.018475073;0.000687292;100.0;60.0;0.012316716;0.000409473;1;-31;264;194;282;193;292;321;344;263;334;207
2368;28010;0;377;2;1;2.0;11;True;False;1;21;21;42;8;4;2;2.0;130;103;3;3;1;2;10;60.0;9;4;4;4;4;2;2;0;10.0;2;50.0;30.0;0.018475073;0.000687292;100.0;60.0;0.012316716;0.000409473;1;-47;264;194;282;193;292;323;346;263;345;207
2369;28010;0;377;2;1;2.0;11;True;False;1;21;21;42;8;4;2;2.0;130;103;3;3;2;2;1;60.0;1;4;4;4;4;2;2;0;10.0;2;37.0;25.0;0.018475073;0.000687292;74.0;50.0;0.011096774;0.000421203;1;-31;264;194;282;193;292;321;344;263;334;270
2370;28010;0;377;2;1;2.0;11;True;False;1;21;21;42;8;4;2;2.0;130;103;3;3;1;2;10;60.0;9;4;4;4;4;2;2;0;10.0;2;50.0;30.0;0.018475073;0.000687292;100.0;60.0;0.012316716;0.000409473;1;-47;264;194;282;193;292;323;346;263;345;207
2371;28011;0;164;2;7;1.0;11;True;False;4;47;47;3;8;3;2;2.0;143;37;5;5;1;2;5;60.0;5;4;4;3;3;2;2;0;5.0;2;50.0;55.0;0.029156785;0.001456126;100.0;110.0;0.021608533;0.00107114;2;-4;264;196;282;199;295;306;329;266;319;212
2372;28013;0;1472;2;0;1.0;11;True;False;1;21;21;3;8;3;4;2.0;159;103;3;3;1;2;5;80.0;5;4;4;4;4;2;2;0;5.0;2;70.0;50.0;0.039648094;0.00328934;140.0;100.0;0.019824047;0.001612035;1;-40;264;207;410;199;329;340;363;277;354;209
2373;28013;0;1472;2;0;1.0;11;True;False;1;21;21;3;8;3;4;2.0;159;103;3;3;1;2;5;80.0;5;4;4;4;4;2;2;0;5.0;2;58.0;25.0;0.228879765;0.003289456;116.0;50.0;0.10172434;0.001585764;1;-40;264;207;410;199;329;340;363;277;354;283
2374;28014;0;1472;2;0;1.0;11;True;False;1;21;21;3;8;3;4;2.0;159;103;3;3;1;2;5;80.0;5;4;4;4;4;2;2;0;5.0;2;70.0;50.0;0.039648094;0.00328934;140.0;100.0;0.019824047;0.001612035;1;-40;264;207;410;199;329;340;363;277;354;209
2375;28014;0;1472;2;0;1.0;11;True;False;1;21;21;3;8;3;4;2.0;159;103;3;3;1;2;5;80.0;5;4;4;4;4;2;2;0;5.0;2;58.0;25.0;0.228879765;0.003289456;116.0;50.0;0.10172434;0.001585764;1;-40;264;207;410;199;329;340;363;277;354;283
2376;28015;0;810;2;1;1.0;11;True;False;1;21;21;32;8;3;4;2.0;157;109;3;3;1;2;5;60.0;5;4;4;4;4;5;2;0;5.0;2;50.0;30.0;0.018475073;0.001039296;100.0;60.0;0.011096774;0.000602933;1;-6;264;224;292;216;305;325;348;287;345;226
2377;28016;0;249;2;5;1.0;1;True;False;4;19;19;3;2;1;2;3.0;144;95;5;5;1;2;5;60.0;5;4;4;3;3;2;2;0;5.0;2;50.0;55.0;0.036936617;0.002230113;100.0;110.0;0.029388365;0.001670551;2;-144;264;181;281;199;284;322;345;266;335;212
2378;28072;0;1008;2;9;1.0;11;True;False;3;34;34;3;8;2;2;2.0;143;21;5;5;2;2;2;65.0;2;4;4;3;3;2;2;0;5.0;2;55.0;60.0;0.031491308;0.001219798;110.0;120.0;0.020923755;0.000677548;2;-183;265;207;282;200;430;449;471;271;462;214
2379;28072;0;1008;2;9;1.0;11;True;False;3;34;34;3;8;2;2;2.0;143;21;5;5;1;2;5;65.0;3;4;4;3;3;2;2;0;5.0;2;55.0;60.0;0.031491308;0.001219798;110.0;120.0;0.020923755;0.000677548;2;-48;265;207;282;200;314;346;369;271;360;214
2380;28073;0;1369;2;1;1.0;11;True;False;1;21;21;3;8;4;2;2.0;134;107;3;3;1;2;5;60.0;5;4;4;4;4;2;2;0;5.0;2;50.0;30.0;0.018475073;0.000687292;100.0;60.0;0.012316716;0.000409473;1;-28;265;207;282;193;291;323;346;263;345;207
2381;28073;0;1369;2;1;1.0;11;True;False;1;21;21;3;8;4;2;2.0;134;107;3;3;1;2;5;60.0;5;4;4;4;4;2;2;0;5.0;2;37.0;25.0;0.018475073;0.000687292;74.0;50.0;0.011096774;0.000421203;1;-28;265;207;282;193;291;323;346;263;345;270
2382;28073;0;1369;2;1;1.0;11;True;False;1;21;21;3;8;4;2;2.0;134;107;3;3;1;2;5;60.0;5;4;4;4;4;2;2;0;5.0;2;50.0;30.0;0.018475073;0.000687292;100.0;60.0;0.012316716;0.000409473;1;-28;265;207;282;193;291;323;346;263;345;207
2383;28074;0;518;2;9;1.0;11;True;False;3;30;30;3;8;2;2;2.0;143;17;5;5;1;2;5;65.0;5;4;4;3;3;2;2;0;5.0;2;55.0;60.0;0.031491308;0.003551079;110.0;120.0;0.020923755;0.002592723;2;9;265;207;282;200;314;307;330;271;320;214
2384;28076;0;373;2;1;3.0;11;True;False;1;21;21;3;9;4;2;3.0;128;103;3;3;2;2;5;60.0;5;4;4;4;4;2;2;0;15.0;2;37.0;25.0;0.018475073;0.000687292;74.0;50.0;0.011096774;0.000421203;1;98;265;274;282;193;292;319;342;263;338;270
2385;28076;0;373;2;1;3.0;11;True;False;1;21;21;3;9;4;2;3.0;128;103;3;3;2;2;5;60.0;5;4;4;4;4;2;2;0;15.0;2;50.0;30.0;0.018475073;0.000687292;100.0;60.0;0.012316716;0.000409473;1;98;265;274;282;193;292;319;342;263;338;207
2386;28076;0;373;2;1;3.0;11;True;False;1;21;21;3;9;4;2;3.0;128;103;3;3;1;2;15;60.0;10;4;4;4;4;2;2;0;15.0;2;50.0;30.0;0.018475073;0.000687292;100.0;60.0;0.012316716;0.000409473;1;98;265;274;282;193;292;313;336;263;338;207
2387;28076;0;373;2;1;3.0;11;True;False;1;21;21;3;9;4;2;3.0;128;103;3;3;2;2;5;60.0;5;4;4;4;4;2;2;0;15.0;2;50.0;30.0;0.018475073;0.000687292;100.0;60.0;0.012316716;0.000409473;1;98;265;274;282;193;292;319;342;263;338;207
2388;28076;0;373;2;1;3.0;11;True;False;1;21;21;3;9;4;2;3.0;128;103;3;3;1;2;15;60.0;10;4;4;4;4;2;2;0;15.0;2;37.0;25.0;0.018475073;0.000687292;74.0;50.0;0.011096774;0.000421203;1;98;265;274;282;193;292;313;336;263;338;270
2389;28077;0;373;2;1;1.0;11;True;False;1;21;21;3;9;4;2;3.0;129;103;3;3;1;2;5;60.0;5;4;4;4;4;2;2;0;5.0;2;37.0;25.0;0.018475073;0.000687292;74.0;50.0;0.011096774;0.000421203;1;89;265;274;282;193;292;312;335;263;345;270
2390;28077;0;373;2;1;1.0;11;True;False;1;21;21;3;9;4;2;3.0;129;103;3;3;1;2;5;60.0;5;4;4;4;4;2;2;0;5.0;2;50.0;30.0;0.018475073;0.000687292;100.0;60.0;0.012316716;0.000409473;1;89;265;274;282;193;292;312;335;263;345;207
2391;28077;0;373;2;1;1.0;11;True;False;1;21;21;3;9;4;2;3.0;129;103;3;3;1;2;5;60.0;5;4;4;4;4;2;2;0;5.0;2;50.0;30.0;0.018475073;0.000687292;100.0;60.0;0.012316716;0.000409473;1;89;265;274;282;193;292;312;335;263;345;207
2392;28094;0;783;2;1;2.0;11;True;False;1;21;21;3;8;4;2;2.0;128;105;3;3;1;2;10;80.0;10;4;4;4;4;2;2;0;10.0;2;37.0;25.0;0.018475073;0.0006347;74.0;50.0;0.011096774;0.000340641;1;-28;266;207;283;196;291;323;346;274;345;254
2393;28095;0;781;2;1;18.0;1;True;False;1;21;21;32;8;3;4;2.0;181;102;3;3;1;2;180;47.0;26;4;4;4;4;5;2;0;180.0;2;37.0;25.0;0.018475073;0.0006347;74.0;50.0;0.011096774;0.000340641;1;-216;266;246;438;333;481;505;535;426;526;339
2394;28095;0;781;2;1;18.0;1;True;False;1;21;21;32;8;3;4;2.0;181;102;3;3;2;2;154;47.0;154;4;4;4;4;5;2;0;180.0;2;37.0;25.0;0.018475073;0.0006347;74.0;50.0;0.011096774;0.000340641;1;-244;266;246;438;333;481;520;556;426;547;339
2395;28096;0;781;2;1;12.0;1;True;False;1;21;21;32;8;3;4;2.0;181;102;3;3;2;2;47;47.0;47;4;4;4;4;5;2;0;60.0;2;37.0;25.0;0.018475073;0.00058778;74.0;50.0;0.011096774;0.000352371;1;-201;266;246;438;331;458;500;523;423;514;338
2396;28097;0;53;2;1;43.0;1;True;False;1;21;21;32;8;3;4;2.0;181;102;3;3;1;2;12;47.0;12;4;4;4;4;5;2;0;215.0;2;37.0;25.0;0.018475073;0.000687292;74.0;50.0;0.011096774;0.000421203;1;-186;266;246;438;331;458;487;511;423;502;338
2397;28097;0;53;2;1;43.0;1;True;False;1;21;21;32;8;3;4;2.0;181;102;3;3;3;2;83;47.0;83;4;4;4;4;5;2;0;215.0;2;37.0;25.0;0.018475073;0.000687292;74.0;50.0;0.011096774;0.000421203;1;-214;266;246;438;331;481;505;533;423;524;338
2398;28097;0;53;2;1;43.0;1;True;False;1;21;21;32;8;3;4;2.0;181;102;3;3;2;2;203;47.0;120;4;4;4;4;5;2;0;215.0;2;37.0;25.0;0.018475073;0.000687292;74.0;50.0;0.011096774;0.000421203;1;-201;266;246;438;331;458;500;523;423;514;338
2399;28098;0;781;2;1;28.0;1;True;False;1;21;21;32;8;3;4;2.0;181;102;3;3;2;2;126;47.0;126;4;4;4;4;5;2;0;140.0;2;37.0;25.0;0.018475073;0.00058778;74.0;50.0;0.011096774;0.000352371;1;-241;266;246;438;331;474;513;553;433;544;338
2400;28098;0;781;2;1;28.0;1;True;False;1;21;21;32;8;3;4;2.0;181;102;3;3;1;2;140;47.0;14;4;4;4;4;5;2;0;140.0;2;37.0;25.0;0.018475073;0.00058778;74.0;50.0;0.011096774;0.000352371;1;-201;266;246;438;331;458;496;523;423;514;338
2401;28138;0;1471;2;0;1.0;11;True;False;1;21;21;3;8;3;4;2.0;276;104;3;3;1;2;5;60.0;5;4;4;4;4;2;2;0;5.0;2;70.0;50.0;0.039648094;0.003090766;140.0;100.0;0.019824047;0.001526677;1;-119;267;207;412;195;364;398;420;274;412;209
2402;28138;0;1471;2;0;1.0;11;True;False;1;21;21;3;8;3;4;2.0;276;104;3;3;1;2;5;60.0;5;4;4;4;4;2;2;0;5.0;2;37.0;25.0;0.039648094;0.003090766;74.0;50.0;0.017853372;0.001503216;1;-119;267;207;412;195;364;398;420;274;412;254
2403;28139;0;1471;2;0;1.0;11;True;False;1;21;21;73;8;3;4;2.0;276;104;3;3;1;2;5;60.0;5;4;4;4;4;2;2;0;5.0;2;70.0;50.0;0.039648094;0.003090766;140.0;100.0;0.019824047;0.001526677;1;-136;267;207;390;195;364;412;434;274;425;209
2404;28140;0;429;2;1;2.0;11;True;False;1;21;21;73;8;3;4;2.0;0;104;3;3;1;2;10;60.0;10;4;4;4;4;2;2;0;10.0;2;50.0;30.0;0.018475073;0.000687292;100.0;60.0;0.012316716;0.000409473;1;-28;267;207;295;196;292;323;346;263;345;210
2405;28140;0;429;2;1;2.0;11;True;False;1;21;21;73;8;3;4;2.0;0;104;3;3;1;2;10;60.0;10;4;4;4;4;2;2;0;10.0;2;37.0;25.0;0.018475073;0.000687292;74.0;50.0;0.011096774;0.000421203;1;-28;267;207;295;196;292;323;346;263;345;270
2406;28143;0;12;2;1;1.0;11;True;False;1;21;21;3;8;3;4;2.0;127;109;3;3;1;2;5;60.0;1;4;4;4;4;2;2;0;5.0;2;37.0;25.0;0.018475073;0.000687292;74.0;50.0;0.011096774;0.000421203;1;48;267;268;295;196;292;356;379;263;368;270
2407;28144;0;12;2;1;1.0;11;True;False;1;21;21;3;8;3;4;2.0;127;109;3;3;1;2;5;60.0;5;4;4;4;4;2;2;0;5.0;2;37.0;25.0;0.018475073;0.000687292;74.0;50.0;0.011096774;0.000421203;1;1;267;268;295;196;343;389;411;263;402;270
2408;28225;0;166;1;2;1.0;11;True;False;4;7;6;2;1;3;2;2.0;0;10;20;20;1;1;6;30.0;6;4;4;22;22;2;2;2;3.0;1;50.0;38.9047501237;0.029912023;0.025616422;100.0;77.8095002474;0.019941349;0.015021701;1;47;268;201;293;208;271;285;308;253;297;240
2409;28230;0;389;1;2;1.0;11;True;False;4;4;3;0;1;3;2;2.0;0;8;20;20;1;1;3;30.0;3;4;4;22;22;2;2;2;3.0;1;50.0;38.9047501237;0.029912023;0.043197654;100.0;77.8095002474;0.019941349;0.021191789;1;3;268;185;296;208;272;287;310;254;299;240
2410;28252;0;1036;2;5;1.0;11;True;False;4;47;44;73;8;2;2;2.0;121;46;5;5;1;2;5;60.0;1;4;4;3;3;2;2;0;5.0;2;50.0;55.0;0.035854198;0.005117699;100.0;110.0;0.024078925;0.00311496;2;6;269;207;285;197;295;310;333;265;323;211
2411;28252;0;1036;2;5;1.0;11;True;False;4;47;44;73;8;2;2;2.0;121;46;5;5;2;2;4;60.0;4;4;4;3;3;2;2;0;5.0;2;50.0;55.0;0.035854198;0.005117699;100.0;110.0;0.024078925;0.00311496;2;1;269;207;285;197;299;313;336;265;326;211
2412;28254;0;359;2;10;1.0;9;True;False;1;21;21;3;8;2;2;2.0;121;103;3;3;1;2;5;82.0;5;4;4;5;5;2;2;0;5.0;1;100.0;70.0;0.052837765;0.001197304;200.0;140.0;0.037741261;0.001197304;2;-193;269;194;285;246;421;442;464;349;455;214
2413;28254;0;359;2;10;1.0;9;True;False;1;21;21;3;8;2;2;2.0;121;103;3;3;1;2;5;82.0;5;4;4;4;4;2;2;0;5.0;2;58.0;25.0;0.63368305;0.004694491;116.0;50.0;0.285184751;0.002298104;1;-193;269;194;285;246;421;442;464;349;455;259
2414;28400;1;545;2;7;1.0;1;True;False;4;47;47;3;2;1;2;2.0;143;45;5;5;1;2;5;65.0;5;4;4;3;3;2;2;0;5.0;2;55.0;60.0;0.030193009;0.002193678;110.0;120.0;0.019625456;0.00155601;2;-177;270;182;286;206;307;339;362;272;371;217
2415;28401;1;545;2;7;1.0;1;True;False;4;44;47;3;2;1;2;2.0;143;45;5;5;2;2;4;65.0;4;4;4;3;3;2;2;0;5.0;2;55.0;60.0;0.030193009;0.002193678;110.0;120.0;0.019625456;0.00155601;2;-182;270;182;286;206;311;362;385;272;374;217
2416;28447;1;277;2;7;1.0;5;True;False;4;19;19;3;8;3;2;2.0;68;87;5;5;1;2;5;65.0;1;4;4;3;3;2;2;0;5.0;2;55.0;60.0;0.045138548;0.003521411;110.0;120.0;0.033061345;0.00226206;2;-19;271;223;287;204;314;340;363;271;354;216
2417;28448;0;133;2;15;1.0;5;True;False;4;19;19;73;9;3;2;2.0;61;87;5;5;1;2;5;67.0;4;4;4;3;3;2;2;0;5.0;2;57.0;62.0;0.045138548;0.002606607;114.0;124.0;0.033061345;0.001669049;2;124;271;288;288;206;303;328;351;276;341;219
2418;28448;0;133;2;15;1.0;5;True;False;4;19;19;73;9;3;2;2.0;61;87;5;5;2;2;1;67.0;1;4;4;3;3;2;2;0;5.0;2;57.0;62.0;0.045138548;0.002606607;114.0;124.0;0.033061345;0.001669049;2;110;271;288;288;206;329;338;361;276;351;219
2419;28449;0;131;2;15;1.0;5;True;False;4;19;19;73;9;3;2;2.0;125;87;5;5;1;2;5;67.0;5;4;4;3;3;2;2;0;5.0;2;57.0;62.0;0.045138548;0.002606607;114.0;124.0;0.033061345;0.001669049;2;116;271;288;288;206;303;334;357;276;347;219
2420;28450;1;1355;2;7;2.0;5;True;False;4;19;19;73;8;2;2;2.0;118;87;5;5;1;2;10;67.0;10;4;4;3;3;2;2;0;10.0;2;57.0;62.0;0.045138548;0.003523902;114.0;124.0;0.03260845;0.002320635;2;-41;271;223;288;222;316;340;363;303;370;235
2421;28452;1;1350;2;7;1.0;5;True;False;4;19;19;73;8;3;2;2.0;117;93;5;5;2;2;4;67.0;5;4;4;3;3;2;2;0;5.0;2;57.0;62.0;0.045138548;0.006052687;114.0;124.0;0.033061345;0.003991878;2;-57;271;223;288;239;339;369;392;328;381;252
2422;28452;1;1350;2;7;1.0;5;True;False;4;19;19;73;8;3;2;2.0;117;93;5;5;1;2;5;67.0;1;4;4;3;3;2;2;0;5.0;2;57.0;62.0;0.045138548;0.006052687;114.0;124.0;0.033061345;0.003991878;2;-48;271;223;288;239;339;363;386;328;375;252
2423;28453;1;1350;2;7;2.0;5;True;False;4;19;19;3;8;3;2;2.0;3;87;5;5;1;2;10;67.0;1;4;4;3;3;2;2;0;10.0;2;57.0;62.0;0.045138548;0.003839047;114.0;124.0;0.033061345;0.002475346;2;-43;271;223;289;229;333;359;382;312;372;240
2424;28453;1;1350;2;7;2.0;5;True;False;4;19;19;3;8;3;2;2.0;3;87;5;5;2;2;9;67.0;9;4;4;3;3;2;2;0;10.0;2;57.0;62.0;0.045138548;0.003839047;114.0;124.0;0.033061345;0.002475346;2;-107;271;223;289;229;333;405;427;312;418;240
